hpRemaining
BEST;controllers.RoombaController;30.2
WORST;controllers.RandomController;10.0
monstersKilled
BEST;controllers.RandomController;5.2
WORST;controllers.RoombaController;1.0
WORST;controllers.PathfindingController;1.0
WORST;controllers.QLearning;1.0
treasuresCollected
BEST;controllers.RandomController;2.8
WORST;controllers.RoombaController;1.0
WORST;controllers.PathfindingController;1.0
WORST;controllers.QLearning;1.0
potionsDrunk
BEST;controllers.RandomController;2.0
WORST;controllers.RoombaController;0.0
WORST;controllers.PathfindingController;0.0
WORST;controllers.QLearning;0.0
actionsTaken
BEST;controllers.RoombaController;300.0
WORST;controllers.PathfindingController;20.0
WORST;controllers.QLearning;20.0
tilesExplored
BEST;controllers.RandomController;41.8
WORST;controllers.RoombaController;6.0
---------------------------------------
timesCompleted
controllers.RandomController;4.0
controllers.ZombieController;2.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.QLearning;10.0
timesDied
controllers.RandomController;4.0
controllers.ZombieController;3.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.QLearning;0.0
timesUncompleted
controllers.RandomController;2.0
controllers.ZombieController;5.0
controllers.RoombaController;10.0
controllers.PathfindingController;0.0
controllers.QLearning;0.0
---------------------------------------
hpRemaining
controllers.RandomController;4.0;0.0;34.0;0.0;17.0;0.0;14.0;17.0;14.0;0.0
controllers.ZombieController;0.0;21.0;9.0;22.0;1.0;0.0;27.0;7.0;0.0;28.0
controllers.RoombaController;31.0;26.0;30.0;26.0;34.0;26.0;34.0;34.0;32.0;29.0
controllers.PathfindingController;28.0;26.0;34.0;26.0;26.0;32.0;33.0;32.0;32.0;29.0
controllers.QLearning;28.0;26.0;34.0;26.0;26.0;32.0;33.0;32.0;32.0;29.0
monstersKilled
controllers.RandomController;4.0;5.0;6.0;4.0;5.0;4.0;5.0;7.0;6.0;6.0
controllers.ZombieController;4.0;5.0;5.0;2.0;5.0;4.0;5.0;4.0;5.0;3.0
controllers.RoombaController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.QLearning;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
treasuresCollected
controllers.RandomController;2.0;2.0;5.0;2.0;3.0;3.0;3.0;3.0;2.0;3.0
controllers.ZombieController;1.0;3.0;3.0;2.0;3.0;3.0;3.0;2.0;1.0;2.0
controllers.RoombaController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.QLearning;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
potionsDrunk
controllers.RandomController;1.0;2.0;4.0;0.0;3.0;1.0;2.0;3.0;2.0;2.0
controllers.ZombieController;0.0;3.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;2.0
controllers.RoombaController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.QLearning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
actionsTaken
controllers.RandomController;78.0;86.0;218.0;44.0;300.0;33.0;118.0;300.0;206.0;124.0
controllers.ZombieController;47.0;300.0;300.0;300.0;210.0;112.0;300.0;178.0;140.0;300.0
controllers.RoombaController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.PathfindingController;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
controllers.QLearning;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
tilesExplored
controllers.RandomController;38.0;39.0;58.0;22.0;47.0;19.0;42.0;57.0;57.0;39.0
controllers.ZombieController;25.0;36.0;36.0;15.0;39.0;23.0;37.0;35.0;34.0;22.0
controllers.RoombaController;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0;6.0
controllers.PathfindingController;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
controllers.QLearning;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
---------------------------------------

