hpRemaining
BEST;controllers.PathfindingController;19.5
BEST;controllers.QLearning;19.5
WORST;controllers.RandomController;3.5
monstersKilled
BEST;controllers.RandomController;5.5
WORST;controllers.PathfindingController;2.0
WORST;controllers.QLearning;2.0
treasuresCollected
BEST;controllers.RoombaController;3.5
WORST;controllers.PathfindingController;0.0
WORST;controllers.QLearning;0.0
potionsDrunk
BEST;controllers.RandomController;1.4
BEST;controllers.ZombieController;1.4
WORST;controllers.PathfindingController;0.0
WORST;controllers.QLearning;0.0
actionsTaken
BEST;controllers.ZombieController;289.6
WORST;controllers.PathfindingController;22.0
WORST;controllers.QLearning;22.0
tilesExplored
BEST;controllers.RandomController;50.6
WORST;controllers.PathfindingController;23.0
WORST;controllers.QLearning;23.0
---------------------------------------
timesCompleted
controllers.RandomController;1.0
controllers.ZombieController;2.0
controllers.RoombaController;7.0
controllers.PathfindingController;10.0
controllers.QLearning;10.0
timesDied
controllers.RandomController;8.0
controllers.ZombieController;0.0
controllers.RoombaController;3.0
controllers.PathfindingController;0.0
controllers.QLearning;0.0
timesUncompleted
controllers.RandomController;1.0
controllers.ZombieController;8.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.QLearning;0.0
---------------------------------------
hpRemaining
controllers.RandomController;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;5.0;0.0
controllers.ZombieController;23.0;28.0;1.0;20.0;16.0;22.0;29.0;2.0;8.0;11.0
controllers.RoombaController;23.0;27.0;11.0;8.0;21.0;0.0;0.0;0.0;4.0;11.0
controllers.PathfindingController;23.0;22.0;15.0;21.0;17.0;19.0;24.0;21.0;14.0;19.0
controllers.QLearning;23.0;22.0;15.0;21.0;17.0;19.0;24.0;21.0;14.0;19.0
monstersKilled
controllers.RandomController;7.0;5.0;6.0;3.0;5.0;6.0;6.0;6.0;6.0;5.0
controllers.ZombieController;5.0;2.0;5.0;3.0;3.0;4.0;4.0;5.0;5.0;4.0
controllers.RoombaController;3.0;3.0;3.0;3.0;3.0;5.0;6.0;6.0;4.0;4.0
controllers.PathfindingController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
controllers.QLearning;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
treasuresCollected
controllers.RandomController;3.0;3.0;5.0;2.0;4.0;4.0;1.0;5.0;4.0;2.0
controllers.ZombieController;2.0;1.0;5.0;2.0;3.0;4.0;2.0;3.0;4.0;2.0
controllers.RoombaController;4.0;4.0;3.0;4.0;4.0;2.0;4.0;2.0;4.0;4.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.QLearning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
potionsDrunk
controllers.RandomController;3.0;0.0;1.0;3.0;1.0;1.0;0.0;2.0;2.0;1.0
controllers.ZombieController;3.0;1.0;1.0;2.0;1.0;2.0;2.0;1.0;0.0;1.0
controllers.RoombaController;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.QLearning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
actionsTaken
controllers.RandomController;95.0;83.0;162.0;300.0;118.0;161.0;79.0;179.0;164.0;95.0
controllers.ZombieController;300.0;300.0;300.0;300.0;224.0;300.0;300.0;272.0;300.0;300.0
controllers.RoombaController;212.0;124.0;72.0;84.0;74.0;71.0;155.0;51.0;252.0;228.0
controllers.PathfindingController;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0
controllers.QLearning;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0;22.0
tilesExplored
controllers.RandomController;55.0;41.0;58.0;42.0;43.0;54.0;44.0;54.0;69.0;46.0
controllers.ZombieController;48.0;29.0;56.0;31.0;38.0;47.0;39.0;54.0;47.0;32.0
controllers.RoombaController;34.0;34.0;31.0;29.0;37.0;30.0;39.0;36.0;39.0;35.0
controllers.PathfindingController;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
controllers.QLearning;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0;23.0
---------------------------------------

