hpRemaining
BEST;controllers.PathfindingController;31.6
BEST;controllers.QLearning;31.6
WORST;controllers.RandomController;12.1
monstersKilled
BEST;controllers.RandomController;5.3
WORST;controllers.PathfindingController;2.0
WORST;controllers.QLearning;2.0
treasuresCollected
BEST;controllers.RandomController;4.0
WORST;controllers.PathfindingController;0.0
WORST;controllers.QLearning;0.0
potionsDrunk
BEST;controllers.RandomController;2.7
WORST;controllers.ZombieController;1.0
WORST;controllers.PathfindingController;1.0
WORST;controllers.QLearning;1.0
actionsTaken
BEST;controllers.RoombaController;300.0
WORST;controllers.PathfindingController;20.0
WORST;controllers.QLearning;20.0
tilesExplored
BEST;controllers.RandomController;60.8
WORST;controllers.PathfindingController;21.0
WORST;controllers.QLearning;21.0
---------------------------------------
timesCompleted
controllers.RandomController;6.0
controllers.ZombieController;1.0
controllers.RoombaController;0.0
controllers.PathfindingController;10.0
controllers.QLearning;10.0
timesDied
controllers.RandomController;3.0
controllers.ZombieController;1.0
controllers.RoombaController;0.0
controllers.PathfindingController;0.0
controllers.QLearning;0.0
timesUncompleted
controllers.RandomController;1.0
controllers.ZombieController;8.0
controllers.RoombaController;10.0
controllers.PathfindingController;0.0
controllers.QLearning;0.0
---------------------------------------
hpRemaining
controllers.RandomController;35.0;0.0;8.0;22.0;31.0;5.0;0.0;5.0;0.0;15.0
controllers.ZombieController;40.0;19.0;33.0;0.0;13.0;28.0;18.0;32.0;33.0;20.0
controllers.RoombaController;30.0;20.0;33.0;29.0;36.0;30.0;27.0;32.0;35.0;31.0
controllers.PathfindingController;35.0;29.0;32.0;29.0;30.0;27.0;34.0;30.0;35.0;35.0
controllers.QLearning;35.0;29.0;32.0;29.0;30.0;27.0;34.0;30.0;35.0;35.0
monstersKilled
controllers.RandomController;3.0;6.0;5.0;5.0;4.0;5.0;5.0;6.0;6.0;8.0
controllers.ZombieController;0.0;2.0;2.0;4.0;5.0;3.0;4.0;1.0;2.0;3.0
controllers.RoombaController;2.0;3.0;1.0;3.0;2.0;1.0;3.0;1.0;3.0;3.0
controllers.PathfindingController;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
controllers.QLearning;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
treasuresCollected
controllers.RandomController;1.0;4.0;7.0;1.0;4.0;4.0;4.0;4.0;5.0;6.0
controllers.ZombieController;0.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;1.0;1.0
controllers.RoombaController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
controllers.PathfindingController;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
controllers.QLearning;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
potionsDrunk
controllers.RandomController;2.0;2.0;1.0;4.0;3.0;3.0;2.0;3.0;3.0;4.0
controllers.ZombieController;0.0;0.0;1.0;0.0;3.0;1.0;2.0;0.0;1.0;2.0
controllers.RoombaController;1.0;2.0;0.0;2.0;1.0;0.0;2.0;0.0;2.0;2.0
controllers.PathfindingController;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
controllers.QLearning;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
actionsTaken
controllers.RandomController;60.0;196.0;200.0;88.0;282.0;142.0;81.0;236.0;141.0;300.0
controllers.ZombieController;300.0;38.0;300.0;240.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.RoombaController;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0;300.0
controllers.PathfindingController;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
controllers.QLearning;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0
tilesExplored
controllers.RandomController;32.0;70.0;75.0;40.0;62.0;67.0;54.0;72.0;59.0;77.0
controllers.ZombieController;13.0;23.0;19.0;40.0;48.0;42.0;43.0;26.0;35.0;38.0
controllers.RoombaController;34.0;36.0;31.0;36.0;34.0;31.0;36.0;30.0;36.0;36.0
controllers.PathfindingController;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
controllers.QLearning;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0
---------------------------------------

